issue_id,result_id,source_row_id,transaction_id,rule_id,issue_date,status,severity,issue_value,expected_value,issue_description
191dc761-e034-4228-873d-cd3b17b190c8,921cc8b5-2fdd-4dfd-ad3a-6d56ae8404d8,64590,TRX064591,DQ-CS03,2025-09-09,FAIL,High,REG004,REG002,Store region does not match the region recorded in the transaction.
1155fe3c-b807-42a9-a5f9-8ac4fa4a8524,ff4849e3-69d1-4011-9b10-a6c808638389,60674,TRX060675,DQ-CS03,2025-09-10,FAIL,High,REG001,REG004,Store region does not match the region recorded in the transaction.
e5037d43-9437-43aa-aaff-274d5e0891c4,ff4849e3-69d1-4011-9b10-a6c808638389,62951,TRX062952,DQ-CS03,2025-09-10,FAIL,High,REG007,REG008,Store region does not match the region recorded in the transaction.
cfcae1d2-5274-40f0-a1f3-a6e031d6f63d,caaf5ef3-d741-4b97-b270-f5390d72bdf1,63457,TRX063458,DQ-CS03,2025-09-11,FAIL,High,REG007,REG008,Store region does not match the region recorded in the transaction.
77853a5b-22c0-42ee-bdf1-339553d19876,4f89217f-d9ff-437b-b952-c9ea57045a5b,61188,TRX061189,DQ-CS03,2025-09-13,FAIL,High,REG007,REG004,Store region does not match the region recorded in the transaction.
08d0bf00-ed25-4975-a81b-b53b2d2096a5,f428d4ca-648a-4a02-be2a-c57d764a0c23,14253,TRX014254,DQ-CS03,2025-09-14,FAIL,High,REG004,REG007,Store region does not match the region recorded in the transaction.
4d848cfb-edd7-4b98-8e44-634b55c5c643,f428d4ca-648a-4a02-be2a-c57d764a0c23,69268,TRX069269,DQ-CS03,2025-09-14,FAIL,High,REG002,REG007,Store region does not match the region recorded in the transaction.
a62c4068-8a8c-42dd-87d1-73d54db812a2,f428d4ca-648a-4a02-be2a-c57d764a0c23,87512,TRX087513,DQ-CS03,2025-09-14,FAIL,High,REG002,REG005,Store region does not match the region recorded in the transaction.
602e2375-1bb2-43b3-9aa9-c2794a663649,f428d4ca-648a-4a02-be2a-c57d764a0c23,96353,TRX096354,DQ-CS03,2025-09-14,FAIL,High,REG006,REG003,Store region does not match the region recorded in the transaction.
0dbf7898-af41-4d7e-b48b-5432f7bf5a57,653d8e50-3bfb-4f26-881e-d9efe3e68b46,32334,TRX032335,DQ-CS03,2025-09-15,FAIL,High,REG001,REG006,Store region does not match the region recorded in the transaction.
821471fd-8427-41c1-a88a-8d7c5a93979d,f66d82d9-477b-44df-90bd-34bb5e70a0a8,32378,TRX032379,DQ-CS03,2025-09-16,FAIL,High,REG007,REG001,Store region does not match the region recorded in the transaction.
d2e82013-972b-4e9e-8a12-b865c7130e8e,f66d82d9-477b-44df-90bd-34bb5e70a0a8,76752,TRX076753,DQ-CS03,2025-09-16,FAIL,High,REG004,REG002,Store region does not match the region recorded in the transaction.
07aba8e6-40f3-4a8c-9250-b86be6a22e15,f16d46ad-c73d-4d7f-8dae-6c3441bfc074,48252,TRX048253,DQ-CS03,2025-09-17,FAIL,High,REG005,REG002,Store region does not match the region recorded in the transaction.
1366e19a-676a-4415-a875-7553a825d5fd,2ec36f5c-d1d4-4d61-aaf0-802eb7134037,1837,TRX001838,DQ-CS03,2025-09-18,FAIL,High,REG001,REG006,Store region does not match the region recorded in the transaction.
8b8cf9bb-7484-4050-8ccb-9b4225b8bbac,2ec36f5c-d1d4-4d61-aaf0-802eb7134037,33572,TRX033573,DQ-CS03,2025-09-18,FAIL,High,REG008,REG002,Store region does not match the region recorded in the transaction.
b5f50419-f510-469e-8f92-7e3e55fc6c82,2ec36f5c-d1d4-4d61-aaf0-802eb7134037,93715,TRX093716,DQ-CS03,2025-09-18,FAIL,High,REG006,REG003,Store region does not match the region recorded in the transaction.
30e1aebf-2ca3-4755-90c7-c839381251dc,f59fb61e-e223-4241-be32-d71dd05ab5ca,6251,TRX006252,DQ-CS03,2025-09-19,FAIL,High,REG003,REG008,Store region does not match the region recorded in the transaction.
a93659c4-4671-411c-a9e6-a77a46753d96,f59fb61e-e223-4241-be32-d71dd05ab5ca,42226,TRX042227,DQ-CS03,2025-09-19,FAIL,High,REG005,REG007,Store region does not match the region recorded in the transaction.
ac2d6cbe-7f16-4617-8ede-ec87847cdea1,9e787d43-8406-45ab-aef1-877e64fa3481,12984,TRX012985,DQ-CS03,2025-09-21,FAIL,High,REG007,REG001,Store region does not match the region recorded in the transaction.
70aa7b4b-49e3-43e9-ae81-d4bd33b8355d,9e787d43-8406-45ab-aef1-877e64fa3481,60490,TRX060491,DQ-CS03,2025-09-21,FAIL,High,REG008,REG001,Store region does not match the region recorded in the transaction.
f71e9b93-6659-4171-9ef3-7fef645baff8,9e787d43-8406-45ab-aef1-877e64fa3481,76989,TRX076990,DQ-CS03,2025-09-21,FAIL,High,REG007,REG001,Store region does not match the region recorded in the transaction.
2b7762c9-2d80-4c6d-b56e-c00bc0c335a5,0622d386-6df6-4beb-b55e-4ed08f5f4f0d,97446,TRX097447,DQ-CS03,2025-09-22,FAIL,High,REG004,REG007,Store region does not match the region recorded in the transaction.
7ce3121c-35ed-4943-84df-bbcc6a3ca4ef,6da6a778-d514-460c-b7ec-48fab7904e9c,70260,TRX070261,DQ-CS03,2025-09-24,FAIL,High,REG007,REG008,Store region does not match the region recorded in the transaction.
df17d444-100e-4cbe-a16c-aafe56389f8e,6da6a778-d514-460c-b7ec-48fab7904e9c,73666,TRX073667,DQ-CS03,2025-09-24,FAIL,High,REG007,REG001,Store region does not match the region recorded in the transaction.
68ebbfa2-3eb4-4ac2-a14c-b244e67bd7b7,6da6a778-d514-460c-b7ec-48fab7904e9c,78472,TRX078473,DQ-CS03,2025-09-24,FAIL,High,REG004,REG007,Store region does not match the region recorded in the transaction.
0351cba7-f17d-4316-b1dd-0bb32493bc2a,8ec51ed4-8373-4c68-8691-eebaeb7ff0e8,13102,TRX013103,DQ-CS03,2025-09-25,FAIL,High,REG006,REG005,Store region does not match the region recorded in the transaction.
6daf6415-6055-41c5-8dcc-9e09b8a4502e,8ec51ed4-8373-4c68-8691-eebaeb7ff0e8,35967,TRX035968,DQ-CS03,2025-09-25,FAIL,High,REG003,REG005,Store region does not match the region recorded in the transaction.
4935db13-a2f1-479c-987d-b54dbfa01b7a,8967f83b-0868-4dc5-94f2-1b5f169921ca,86762,TRX086763,DQ-CS03,2025-09-26,FAIL,High,REG005,REG006,Store region does not match the region recorded in the transaction.
cd805afe-f769-4d29-8034-83a0ebb12cc2,8967f83b-0868-4dc5-94f2-1b5f169921ca,97905,TRX097906,DQ-CS03,2025-09-26,FAIL,High,REG008,REG004,Store region does not match the region recorded in the transaction.
3c682616-efcc-482e-8f68-ee078702ce5a,8967f83b-0868-4dc5-94f2-1b5f169921ca,98451,TRX098452,DQ-CS03,2025-09-26,FAIL,High,REG008,REG002,Store region does not match the region recorded in the transaction.
cf1b2a9b-bde6-43a0-8260-40c682cfb5e2,081eb602-3855-49f2-b5d6-964bc84ff53c,20115,TRX020116,DQ-CS03,2025-09-27,FAIL,High,REG002,REG005,Store region does not match the region recorded in the transaction.
eaf36a61-e02c-4ca8-b548-cc07ee31b093,081eb602-3855-49f2-b5d6-964bc84ff53c,87418,TRX087419,DQ-CS03,2025-09-27,FAIL,High,REG007,REG001,Store region does not match the region recorded in the transaction.
cc857117-0938-4f9e-b521-d080da0abd94,c60cb5cb-1118-4e65-a4ec-e851495e1596,89736,TRX089737,DQ-CS03,2025-09-28,FAIL,High,REG001,REG002,Store region does not match the region recorded in the transaction.
4327dbf1-45f4-4de1-810b-ae06ef3e10f9,48f747d6-31b1-4cbb-973d-263dfddc028c,15920,TRX015921,DQ-CS03,2025-09-29,FAIL,High,REG002,REG003,Store region does not match the region recorded in the transaction.
c6ff5623-3696-4c83-933f-7f540b2da3d9,48f747d6-31b1-4cbb-973d-263dfddc028c,36389,TRX036390,DQ-CS03,2025-09-29,FAIL,High,REG001,REG005,Store region does not match the region recorded in the transaction.
964b775a-14c2-49b6-9e12-9c334bf2a94d,48f747d6-31b1-4cbb-973d-263dfddc028c,90546,TRX090547,DQ-CS03,2025-09-29,FAIL,High,REG007,REG005,Store region does not match the region recorded in the transaction.
5431f355-0857-40f1-9683-986e97b76c9d,b006c757-02b7-4b4f-8d41-161360b9102c,14789,TRX014790,DQ-CS03,2025-09-30,FAIL,High,REG003,REG002,Store region does not match the region recorded in the transaction.
c7571f53-5dfb-4ee4-ae54-916e50ab2330,b006c757-02b7-4b4f-8d41-161360b9102c,73692,TRX073693,DQ-CS03,2025-09-30,FAIL,High,REG007,REG008,Store region does not match the region recorded in the transaction.
cb1cda5f-927a-4d2a-91ad-c484d617d185,351de710-3d1d-455b-ae88-a7af5c8a874e,28888,TRX028889,DQ-CS03,2025-10-01,FAIL,High,REG003,REG007,Store region does not match the region recorded in the transaction.
ff229767-a34f-4c10-a3ae-7e10beabf339,351de710-3d1d-455b-ae88-a7af5c8a874e,50096,TRX050097,DQ-CS03,2025-10-01,FAIL,High,REG004,REG005,Store region does not match the region recorded in the transaction.
586ccb4c-f0b4-4929-b6cc-9ec5010a285a,351de710-3d1d-455b-ae88-a7af5c8a874e,70014,TRX070015,DQ-CS03,2025-10-01,FAIL,High,REG005,REG007,Store region does not match the region recorded in the transaction.
837427ed-af8e-44b7-acb5-7b91eb28c3ac,371deb46-36ec-4e6e-8af8-68976ea7b295,1939,TRX001940,DQ-CS03,2025-10-04,FAIL,High,REG001,REG007,Store region does not match the region recorded in the transaction.
04595697-5bec-4bd7-9b5c-6cd0223d96a2,371deb46-36ec-4e6e-8af8-68976ea7b295,50081,TRX050082,DQ-CS03,2025-10-04,FAIL,High,REG004,REG007,Store region does not match the region recorded in the transaction.
96ae2019-ab40-43d6-a217-a89009a01dc6,2a2753de-84b4-412c-bd13-3eb77126a1ab,29761,TRX029762,DQ-CS03,2025-10-05,FAIL,High,REG008,REG003,Store region does not match the region recorded in the transaction.
ff94f7a9-922f-44c3-b390-2f1569d23719,2a2753de-84b4-412c-bd13-3eb77126a1ab,33445,TRX033446,DQ-CS03,2025-10-05,FAIL,High,REG008,REG003,Store region does not match the region recorded in the transaction.
ecf539b5-720f-4f42-94f6-385cf51ed08e,d21af50c-1d58-47e8-8e44-5284407dfe23,45153,TRX045154,DQ-CS03,2025-10-06,FAIL,High,REG007,REG004,Store region does not match the region recorded in the transaction.
e8bdf854-0092-45d0-87de-58e1e91e2100,a9328794-e6be-4418-aedb-17b48f9f2641,41757,TRX041758,DQ-CS03,2025-10-07,FAIL,High,REG002,REG003,Store region does not match the region recorded in the transaction.
ab9b53d8-3cbd-4110-a47a-7c86a5c015a8,a9328794-e6be-4418-aedb-17b48f9f2641,59606,TRX059607,DQ-CS03,2025-10-07,FAIL,High,REG005,REG004,Store region does not match the region recorded in the transaction.
5416c4a4-072a-4a78-8801-d2dd6c7d1494,c2954f52-086d-4078-a544-a71d11e2f7b7,46369,TRX046370,DQ-CS03,2025-10-08,FAIL,High,REG005,REG001,Store region does not match the region recorded in the transaction.
01d60682-8fc1-418e-b085-eba0b9e00cc3,1348342b-5e26-428d-9f80-0678f398d631,18247,TRX018248,DQ-CS03,2025-10-09,FAIL,High,REG002,REG006,Store region does not match the region recorded in the transaction.
f2c86e90-2b9a-491b-848e-2f56e43a4f11,2a1da3b7-b049-4f2b-bc25-1efc5321b739,17085,TRX017086,DQ-CS03,2025-10-12,FAIL,High,REG008,REG004,Store region does not match the region recorded in the transaction.
0d313a64-770e-4993-9567-26158596d17b,122b8ef5-32ba-4e72-8d99-d1db90182b37,82727,TRX082728,DQ-CS03,2025-10-13,FAIL,High,REG007,REG003,Store region does not match the region recorded in the transaction.
42dc1d41-f50f-4b38-9be9-48635a06b4bd,122b8ef5-32ba-4e72-8d99-d1db90182b37,85248,TRX085249,DQ-CS03,2025-10-13,FAIL,High,REG003,REG008,Store region does not match the region recorded in the transaction.
57962686-d355-4696-ab0b-5e06bdcbc75f,8b833836-4500-4433-ae7c-197f03203bb4,12551,TRX012552,DQ-CS03,2025-10-14,FAIL,High,REG006,REG002,Store region does not match the region recorded in the transaction.
a421f684-cda6-4452-9553-121a11d0ba08,27d824ea-0474-40db-9ab7-3a6fce3025f0,32437,TRX032438,DQ-CS03,2025-10-15,FAIL,High,REG005,REG002,Store region does not match the region recorded in the transaction.
c07c8c37-2c6b-4d27-a914-5c5ff3d84660,27d824ea-0474-40db-9ab7-3a6fce3025f0,71454,TRX071455,DQ-CS03,2025-10-15,FAIL,High,REG003,REG004,Store region does not match the region recorded in the transaction.
59d3c8d0-b005-4182-b619-23137b4830b0,27d824ea-0474-40db-9ab7-3a6fce3025f0,78331,TRX078332,DQ-CS03,2025-10-15,FAIL,High,REG005,REG004,Store region does not match the region recorded in the transaction.
d89913a6-f478-479f-a455-533106ed6031,27d824ea-0474-40db-9ab7-3a6fce3025f0,83807,TRX083808,DQ-CS03,2025-10-15,FAIL,High,REG006,REG005,Store region does not match the region recorded in the transaction.
5c330072-41d5-449a-a872-11be88f1d99b,01b0ef72-c1db-4112-ad00-5d3c323cde28,492,TRX000493,DQ-CS03,2025-10-16,FAIL,High,REG005,REG006,Store region does not match the region recorded in the transaction.
0f7b9819-3fb6-4808-88aa-3f04c0659089,01b0ef72-c1db-4112-ad00-5d3c323cde28,19757,TRX019758,DQ-CS03,2025-10-16,FAIL,High,REG006,REG001,Store region does not match the region recorded in the transaction.
3ac07304-eac6-49a9-90d2-5df7976ff4ae,01b0ef72-c1db-4112-ad00-5d3c323cde28,73191,TRX073192,DQ-CS03,2025-10-16,FAIL,High,REG008,REG001,Store region does not match the region recorded in the transaction.
9a1255a3-c7ec-4afe-9823-82f6a67a45ee,e0f61bdb-a395-4613-bd0b-bee3fb59839c,12759,TRX012760,DQ-CS03,2025-10-17,FAIL,High,REG007,REG004,Store region does not match the region recorded in the transaction.
e00f168c-9c15-43a4-ab2c-58c817873c59,e0f61bdb-a395-4613-bd0b-bee3fb59839c,71168,TRX071169,DQ-CS03,2025-10-17,FAIL,High,REG004,REG007,Store region does not match the region recorded in the transaction.
3548a82c-c62a-42f9-aae1-f6f9fda8def6,24c1fc48-c48d-4400-a3b9-4d98b9c3642a,74968,TRX074969,DQ-CS03,2025-10-19,FAIL,High,REG006,REG002,Store region does not match the region recorded in the transaction.
539dc8bf-7bd0-4119-82ab-9a9a718d0b15,24c1fc48-c48d-4400-a3b9-4d98b9c3642a,95507,TRX095508,DQ-CS03,2025-10-19,FAIL,High,REG004,REG008,Store region does not match the region recorded in the transaction.
dd9739b6-1e0b-46f4-9a05-eef352a7613a,27a50d67-1285-4842-9d69-24c8ea457778,34174,TRX034175,DQ-CS03,2025-10-20,FAIL,High,REG001,REG003,Store region does not match the region recorded in the transaction.
17091f41-e5ee-4d7a-bc09-1002745bb7fa,8a5dfb4c-78c6-4ce6-acb8-7b647bb903c1,47095,TRX047096,DQ-CS03,2025-10-22,FAIL,High,REG008,REG005,Store region does not match the region recorded in the transaction.
98852a7f-f7c3-414e-93c3-2a6c08de003e,8a5dfb4c-78c6-4ce6-acb8-7b647bb903c1,62965,TRX062966,DQ-CS03,2025-10-22,FAIL,High,REG005,REG006,Store region does not match the region recorded in the transaction.
6eb702bc-e72b-48a7-8880-6afc297e91f4,d78af1b3-6315-4b58-8ad7-ea4b66d52d0b,1281,TRX001282,DQ-CS03,2025-10-24,FAIL,High,REG006,REG002,Store region does not match the region recorded in the transaction.
2e77cb16-1a17-4ba8-b7e1-3a1309e6d864,d78af1b3-6315-4b58-8ad7-ea4b66d52d0b,28927,TRX028928,DQ-CS03,2025-10-24,FAIL,High,REG002,REG005,Store region does not match the region recorded in the transaction.
e3392018-0f19-47a5-9779-620e33ecbf79,d78af1b3-6315-4b58-8ad7-ea4b66d52d0b,50167,TRX050168,DQ-CS03,2025-10-24,FAIL,High,REG006,REG008,Store region does not match the region recorded in the transaction.
f6140ffc-e8ad-4785-958e-36e9758c3cdf,d78af1b3-6315-4b58-8ad7-ea4b66d52d0b,68088,TRX068089,DQ-CS03,2025-10-24,FAIL,High,REG008,REG001,Store region does not match the region recorded in the transaction.
2b279873-fbf2-4711-b688-ff6a18d1cd87,59becf9f-420c-44eb-befa-517a70e60b44,13498,TRX013499,DQ-CS03,2025-10-25,FAIL,High,REG005,REG007,Store region does not match the region recorded in the transaction.
5cc35b16-a630-4d75-90dd-9fb5290b0a1b,59becf9f-420c-44eb-befa-517a70e60b44,74671,TRX074672,DQ-CS03,2025-10-25,FAIL,High,REG004,REG001,Store region does not match the region recorded in the transaction.
fa550d07-d17e-40ae-8f66-56f8e89fce6b,188667bb-9e71-40d1-874e-80b917c04c87,55366,TRX055367,DQ-CS03,2025-10-26,FAIL,High,REG003,REG007,Store region does not match the region recorded in the transaction.
d0f796f2-6fe1-42b8-9241-375a4f34b0a5,e3cd19ff-a5c1-4cc0-9266-d8e5cf1bb0ef,78777,TRX078778,DQ-CS03,2025-10-27,FAIL,High,REG008,REG003,Store region does not match the region recorded in the transaction.
f1b04f08-aeb6-4d89-ac8a-bb822c00d0d1,92ea22df-c5ee-4a61-812c-797c13e69b10,37767,TRX037768,DQ-CS03,2025-10-29,FAIL,High,REG002,REG003,Store region does not match the region recorded in the transaction.
798586d9-1b83-41e6-8b79-5e1fd527291c,a1f15fee-bce4-432a-8e14-a1469974fcc0,21504,TRX021505,DQ-CS03,2025-10-31,FAIL,High,REG004,REG008,Store region does not match the region recorded in the transaction.
6c74bbee-db93-47ea-a249-2c203c88f4ea,a1f15fee-bce4-432a-8e14-a1469974fcc0,22758,TRX022759,DQ-CS03,2025-10-31,FAIL,High,REG003,REG005,Store region does not match the region recorded in the transaction.
8ae7cd10-1e47-4d64-9bcc-4c77c9da46d9,bd21a07c-85a6-49e2-badb-e0c1e58f37af,396,TRX000397,DQ-CS03,2025-11-01,FAIL,High,REG004,REG007,Store region does not match the region recorded in the transaction.
1c06a003-182b-468b-b36f-ee0a1e131bd7,5aacbd10-5a64-4cfb-aeb1-da16b9a78d44,10469,TRX010470,DQ-CS03,2025-11-02,FAIL,High,REG007,REG004,Store region does not match the region recorded in the transaction.
e15f4733-add0-4a73-91bc-6f7c17e84fa8,5aacbd10-5a64-4cfb-aeb1-da16b9a78d44,27177,TRX027178,DQ-CS03,2025-11-02,FAIL,High,REG006,REG003,Store region does not match the region recorded in the transaction.
d135ac50-8a6d-4173-8e7f-58da6bb86927,5aacbd10-5a64-4cfb-aeb1-da16b9a78d44,57455,TRX057456,DQ-CS03,2025-11-02,FAIL,High,REG004,REG008,Store region does not match the region recorded in the transaction.
e4a85c0e-2a3c-4db3-aa66-ccb17ead9b65,5aacbd10-5a64-4cfb-aeb1-da16b9a78d44,68837,TRX068838,DQ-CS03,2025-11-02,FAIL,High,REG003,REG002,Store region does not match the region recorded in the transaction.
fc2d0242-543f-4495-90a8-347aa9db4b8a,4e18190c-3e92-47ba-a9c9-9131e4f7988c,97307,TRX097308,DQ-CS03,2025-11-04,FAIL,High,REG007,REG003,Store region does not match the region recorded in the transaction.
f40d4a65-211d-4708-8d55-8af767c0f04d,19e2b775-5c7b-4e0f-a6e7-42a8ddb05a07,10094,TRX010095,DQ-CS03,2025-11-05,FAIL,High,REG002,REG003,Store region does not match the region recorded in the transaction.
c86f42a1-448f-4a76-b757-49bb61ad8811,19e2b775-5c7b-4e0f-a6e7-42a8ddb05a07,20538,TRX020539,DQ-CS03,2025-11-05,FAIL,High,REG001,REG002,Store region does not match the region recorded in the transaction.
a254d6b2-8651-4a5b-81c2-2d4fb006eea7,1671c9b8-c151-4cf9-9e65-5f28f8c48f20,501,TRX000502,DQ-CS03,2025-11-06,FAIL,High,REG007,REG008,Store region does not match the region recorded in the transaction.
7d00870a-06ec-4d40-af4c-34a5f2e740a9,1671c9b8-c151-4cf9-9e65-5f28f8c48f20,7352,TRX007353,DQ-CS03,2025-11-06,FAIL,High,REG003,REG004,Store region does not match the region recorded in the transaction.
519fde81-acab-4670-8f92-0db44104f78f,1671c9b8-c151-4cf9-9e65-5f28f8c48f20,19897,TRX019898,DQ-CS03,2025-11-06,FAIL,High,REG002,REG003,Store region does not match the region recorded in the transaction.
57488b93-7e2f-43d0-ab37-f4707e95cce5,61f35692-a2a0-47b2-9e14-ba32ed8c6808,93334,TRX093335,DQ-CS03,2025-11-07,FAIL,High,REG004,REG005,Store region does not match the region recorded in the transaction.
930a9c72-b29a-428b-bc54-9d15eb3d4ce8,62e49c42-f8e2-457c-923c-6cf4d61789c4,8156,TRX008157,DQ-CS03,2025-11-08,FAIL,High,REG002,REG003,Store region does not match the region recorded in the transaction.
b3653edd-f028-41c3-9acf-4bff77b3daa3,62e49c42-f8e2-457c-923c-6cf4d61789c4,26531,TRX026532,DQ-CS03,2025-11-08,FAIL,High,REG006,REG004,Store region does not match the region recorded in the transaction.
6d3982d7-f5ef-48df-ae44-bb95b0a54830,62e49c42-f8e2-457c-923c-6cf4d61789c4,91678,TRX091679,DQ-CS03,2025-11-08,FAIL,High,REG004,REG005,Store region does not match the region recorded in the transaction.
0c40b371-b68a-4c66-a66a-ce9847c52489,2d62fc90-4545-425d-b735-a6ebb1a3cf72,15987,TRX015988,DQ-CS03,2025-11-11,FAIL,High,REG006,REG003,Store region does not match the region recorded in the transaction.
4aba2471-f303-4a15-84eb-8ae0fff7ff63,2d62fc90-4545-425d-b735-a6ebb1a3cf72,91400,TRX091401,DQ-CS03,2025-11-11,FAIL,High,REG006,REG007,Store region does not match the region recorded in the transaction.
edd86496-99a4-4b43-bedc-d5d636e3872d,91a45285-5723-47a3-af4e-78f0f06209d3,26832,TRX026833,DQ-CS03,2025-11-12,FAIL,High,REG008,REG002,Store region does not match the region recorded in the transaction.
71561c36-5c2b-4df6-ba19-e64486397835,91a45285-5723-47a3-af4e-78f0f06209d3,61894,TRX061895,DQ-CS03,2025-11-12,FAIL,High,REG008,REG007,Store region does not match the region recorded in the transaction.
a13e7089-06a7-49f0-b300-158a2e3e3dce,91a45285-5723-47a3-af4e-78f0f06209d3,82933,TRX082934,DQ-CS03,2025-11-12,FAIL,High,REG001,REG006,Store region does not match the region recorded in the transaction.
dde84613-6883-4be4-b458-2278e4df9c61,514f491d-c03d-40da-a10e-f2d80ce112ff,20365,TRX020366,DQ-CS03,2025-11-13,FAIL,High,REG005,REG004,Store region does not match the region recorded in the transaction.
f3bf6743-5dbb-4a9d-8b03-34abf0d25696,514f491d-c03d-40da-a10e-f2d80ce112ff,45061,TRX045062,DQ-CS03,2025-11-13,FAIL,High,REG005,REG002,Store region does not match the region recorded in the transaction.
c2e16830-2c62-4a51-aee0-6d5bb7b0cb08,514f491d-c03d-40da-a10e-f2d80ce112ff,80923,TRX080924,DQ-CS03,2025-11-13,FAIL,High,REG001,REG005,Store region does not match the region recorded in the transaction.
13b7d7ad-6486-4cc0-8158-b66deee3b2ef,8c03a992-96d4-4556-b90b-f2881237e3d2,87222,TRX087223,DQ-CS03,2025-11-14,FAIL,High,REG008,REG002,Store region does not match the region recorded in the transaction.
703a9455-1652-4bf9-99ce-20835faec680,e0be4c70-8c37-48bb-a8e9-133667fc50f0,45396,TRX045397,DQ-CS03,2025-11-15,FAIL,High,REG004,REG003,Store region does not match the region recorded in the transaction.
1fa5f972-133e-4231-8400-3e6c613a52f7,e0be4c70-8c37-48bb-a8e9-133667fc50f0,45746,TRX045747,DQ-CS03,2025-11-15,FAIL,High,REG006,REG008,Store region does not match the region recorded in the transaction.
fcf9eb7c-0114-43ee-8ca6-c6e5517a59a2,e0be4c70-8c37-48bb-a8e9-133667fc50f0,48613,TRX048614,DQ-CS03,2025-11-15,FAIL,High,REG003,REG002,Store region does not match the region recorded in the transaction.
f48d35d6-4c38-446f-81e4-e11928f95d42,e0be4c70-8c37-48bb-a8e9-133667fc50f0,58466,TRX058467,DQ-CS03,2025-11-15,FAIL,High,REG003,REG006,Store region does not match the region recorded in the transaction.
cae789de-ac86-413d-b5a0-b4e2eb94c7a1,e0be4c70-8c37-48bb-a8e9-133667fc50f0,79373,TRX079374,DQ-CS03,2025-11-15,FAIL,High,REG008,REG004,Store region does not match the region recorded in the transaction.
d5254451-3c9c-4939-aeca-1d1880c52476,70897ae6-f12a-494d-9c4f-2de3a2a1c725,17471,TRX017472,DQ-CS03,2025-11-16,FAIL,High,REG007,REG003,Store region does not match the region recorded in the transaction.
a9583c7d-5875-49d9-868e-99f38737d0f6,70897ae6-f12a-494d-9c4f-2de3a2a1c725,70469,TRX070470,DQ-CS03,2025-11-16,FAIL,High,REG003,REG006,Store region does not match the region recorded in the transaction.
604fa0e0-0912-46c3-92d9-e30245b1a534,10d5f417-1df9-4bbd-ae97-67d3c9a75bde,73415,TRX073416,DQ-CS03,2025-11-17,FAIL,High,REG007,REG005,Store region does not match the region recorded in the transaction.
e5d0497e-50af-4bce-8d8c-d87523c5aafe,10d5f417-1df9-4bbd-ae97-67d3c9a75bde,98637,TRX098638,DQ-CS03,2025-11-17,FAIL,High,REG005,REG003,Store region does not match the region recorded in the transaction.
0bc69dba-0dc3-48e5-ae72-52e91203b07c,c2666f7b-ec03-476b-b7ea-4625ea3a1c2d,25006,TRX025007,DQ-CS03,2025-11-18,FAIL,High,REG002,REG004,Store region does not match the region recorded in the transaction.
227ee5b6-43b6-490a-82ec-b073c3f3a1ed,c2666f7b-ec03-476b-b7ea-4625ea3a1c2d,94935,TRX094936,DQ-CS03,2025-11-18,FAIL,High,REG003,REG006,Store region does not match the region recorded in the transaction.
8c1ce981-21bb-4031-87ce-d7cce08e7af5,2ebfb3f3-0fdc-45e0-b9d1-e05f87b9c055,75371,TRX075372,DQ-CS03,2025-11-19,FAIL,High,REG001,REG003,Store region does not match the region recorded in the transaction.
136146a8-37fe-41c8-9fb1-efe018661b94,e917119e-d58b-4293-83c6-5e3aeef62d40,14427,TRX014428,DQ-CS03,2025-11-20,FAIL,High,REG003,REG008,Store region does not match the region recorded in the transaction.
c754bed7-8e8d-4fef-b1eb-1a2c9495ff27,e917119e-d58b-4293-83c6-5e3aeef62d40,51037,TRX051038,DQ-CS03,2025-11-20,FAIL,High,REG002,REG004,Store region does not match the region recorded in the transaction.
848d9aa0-b43e-4f61-a79e-5e4fcc2b7e92,e917119e-d58b-4293-83c6-5e3aeef62d40,60626,TRX060627,DQ-CS03,2025-11-20,FAIL,High,REG001,REG003,Store region does not match the region recorded in the transaction.
b54eabbe-891b-4c40-b080-a5ad68c620f1,39868345-e1c6-4096-89da-5904baa99626,21747,TRX021748,DQ-CS03,2025-11-21,FAIL,High,REG006,REG007,Store region does not match the region recorded in the transaction.
75f6e6ec-bec8-4ed0-b775-e25f833debec,b2e1000c-aff9-411b-8c35-963e75ba48c6,86904,TRX086905,DQ-CS03,2025-11-23,FAIL,High,REG003,REG007,Store region does not match the region recorded in the transaction.
2483c321-598d-40d2-a06f-69f10bafab3b,1a0739aa-b9f0-471f-a4c6-07e4104f857d,47266,TRX047267,DQ-CS03,2025-11-24,FAIL,High,REG002,REG005,Store region does not match the region recorded in the transaction.
34154324-51a2-4d21-afe7-2291e81a6d63,4f066ab5-fa6f-4ea8-b3e3-39871dd9ce07,86457,TRX086458,DQ-CS03,2025-11-25,FAIL,High,REG005,REG003,Store region does not match the region recorded in the transaction.
6c7c718b-8a5a-4955-a79b-19d657b8df40,67de87af-1145-4d7a-b800-bc1db586dd2f,20819,TRX020820,DQ-CS03,2025-11-28,FAIL,High,REG008,REG003,Store region does not match the region recorded in the transaction.
82b70a35-42c3-4c81-ad89-2f335e5e4cb6,67de87af-1145-4d7a-b800-bc1db586dd2f,26867,TRX026868,DQ-CS03,2025-11-28,FAIL,High,REG005,REG008,Store region does not match the region recorded in the transaction.
