transaction_id,transaction_date,customer_id,product_id,store_id,region_id,quantity,unit_price,discount_pct,sales_amount,payment_method,order_status
TRX061369,2025-01-02,CUS07884,PRD00110,STR013,REG005,7,376960.65,29.47,1861092.43,Cash,Cancelled
TRX061370,2025-01-14,CUS06941,PRD00109,STR022,REG006,14,1131390.99,19.18,12801462.77,Debit Card,Completed
TRX061371,2025-12-24,,PRD00312,STR015,REG007,4,2416527.34,16.2,8100199.64,Credit Card,Pending
TRX061372,2025-09-12,CUS14344,PRD00436,STR010,REG002,5,444942.37,1.06,2201129.9,Debit Card,Completed
TRX061373,2025-05-05,CUS08472,PRD00087,STR012,REG004,4,931317.04,21.7,2916884.97,Debit Card,Processing
TRX061374,2025-10-20,CUS06552,PRD00456,STR019,REG003,14,511309.18,4.82,6813297.09,Credit Card,Cancelled
TRX061375,2025-01-18,CUS14206,PRD00020,STR008,REG008,15,2690335.07,4.95,38357452.26,Credit Card,Cancelled
TRX061376,2025-02-24,CUS04218,PRD00190,STR027,REG003,20,42885.41,2.39,837208.97,Bank Transfer,Completed
TRX061377,2025-08-17,CUS01787,PRD00071,STR004,REG004,3,2808436.7,26.79,6168169.52,E-Wallet,Completed
TRX061378,2025-03-31,CUS05052,PRD00192,STR020,REG004,16,229130.95,10.06,3297286.02,Credit Card,Completed
TRX061379,2025-07-09,,PRD00163,STR023,REG007,19,435718.11,16.44,6917635.0,Cash,Completed
TRX061380,2025-04-17,CUS11628,PRD00473,STR006,REG006,5,482496.75,22.44,1871122.4,Credit Card,Completed
TRX061381,2025-01-17,CUS14341,PRD00135,STR002,REG002,1,1702680.67,11.56,1505850.78,Credit Card,Completed
TRX061382,2025-07-17,CUS04785,PRD00398,STR005,REG005,2,1011776.55,6.72,1887570.33,Cash,Pending
TRX061383,2025-05-06,CUS02613,PRD00080,STR024,REG008,4,6016894.94,20.44,19148166.46,Cash,Completed
TRX061384,2025-04-28,CUS03132,PRD00443,STR005,REG005,6,164438.08,6.42,923286.93,Bank Transfer,Completed
TRX061385,2025-09-11,CUS01558,PRD00133,STR010,REG002,2,1640914.71,18.95,2659922.74,Credit Card,Cancelled
TRX061386,2025-06-07,CUS04029,PRD00046,STR012,REG004,18,9269926.88,22.81,128798218.06,E-Wallet,Processing
TRX061387,2025-09-11,CUS02580,PRD00476,STR028,REG004,5,121756.51,18.88,493844.4,Cash,Processing
TRX061388,2025-07-26,CUS12416,PRD00479,STR014,REG006,19,501142.12,11.68,8409565.69,Credit Card,Cancelled
TRX061389,2025-05-18,CUS02994,PRD00430,STR014,REG006,6,687322.13,13.3,3575449.72,Bank Transfer,Cancelled
TRX061390,2025-02-19,CUS07228,PRD00268,STR015,REG007,16,1174790.4,28.53,13433963.18,Bank Transfer,Completed
TRX061391,2025-05-17,CUS05215,PRD00490,STR019,REG003,11,340251.4,22.93,2884549.29,E-Wallet,Pending
TRX061392,2025-05-07,CUS12604,PRD00043,STR030,REG006,3,3920682.16,8.92,10712871.93,Debit Card,Cancelled
TRX061393,2025-11-11,CUS04787,PRD00083,STR023,REG007,8,6352871.8,3.78,48901865.97,E-Wallet,Processing
TRX061394,2025-03-24,CUS11427,PRD00327,STR015,REG007,17,1871484.66,7.14,29543631.14,Bank Transfer,Pending
TRX061395,2025-06-27,CUS02694,PRD00195,STR016,REG008,12,16582.27,27.37,144524.43,Bank Transfer,Completed
TRX061396,2025-12-07,CUS05189,PRD00382,STR026,REG002,20,704591.05,21.76,11025440.75,Credit Card,Processing
TRX061397,2025-09-02,CUS12600,PRD00488,STR029,REG005,14,106487.62,1.72,1465184.46,Cash,Processing
TRX061398,2025-01-23,CUS05620,PRD00077,STR018,REG002,2,4331389.19,3.68,8343988.14,Credit Card,Pending
TRX061399,2025-05-04,CUS11312,PRD00142,STR024,REG008,12,1145800.49,28.37,9848842.69,Bank Transfer,Processing
TRX061400,2025-02-24,CUS06922,PRD00232,STR005,REG005,6,141195.65,14.0,728569.55,E-Wallet,Cancelled
TRX061401,2025-08-01,CUS13823,PRD00237,STR027,REG003,14,133575.8,15.95,1571786.44,Debit Card,Processing
TRX061402,2025-05-13,CUS10208,PRD00205,STR013,REG005,16,200566.13,20.96,2536439.51,E-Wallet,Pending
TRX061403,2025-01-10,CUS08173,PRD00452,STR003,REG003,9,209045.96,21.58,1475404.58,Credit Card,Pending
TRX061404,2025-08-30,CUS04886,PRD00281,STR019,REG003,15,2654769.34,4.87,37882231.1,Debit Card,Cancelled
TRX061405,2025-06-23,CUS06866,PRD00443,STR001,REG001,8,0.0,28.63,0.0,Debit Card,Completed
TRX061406,2025-07-04,CUS05127,PRD00233,STR029,REG005,2,43350.88,16.92,72031.82,Bank Transfer,Cancelled
TRX061407,2025-03-11,CUS13568,PRD00124,STR020,REG004,2,762266.61,8.26,1398606.78,Credit Card,Completed
TRX061408,2025-03-06,CUS08238,PRD00365,STR005,REG005,19,2841737.54,6.45,50510463.9,E-Wallet,Pending
TRX061409,2025-01-21,CUS13394,PRD00041,STR019,REG003,2,4992859.86,25.29,7460331.2,Bank Transfer,Processing
TRX061410,2025-03-23,CUS12175,PRD00297,STR022,REG006,7,2370047.32,2.08,16245252.35,Bank Transfer,Completed
TRX061411,2025-10-17,CUS10853,PRD00263,STR009,REG001,17,1288687.97,20.1,17504248.7,Debit Card,Cancelled
TRX061412,2025-02-28,CUS11476,PRD00062,STR024,REG008,11,7865580.71,3.84,83198966.52,Bank Transfer,Pending
TRX061413,2025-07-10,CUS10801,PRD00289,STR014,REG006,2,1570320.87,29.65,2209441.46,Bank Transfer,Cancelled
TRX061414,2025-07-31,CUS00943,PRD00103,STR012,REG004,10,1691764.12,22.86,13050268.42,E-Wallet,Pending
TRX061415,2025-06-14,CUS13306,PRD00281,STR020,REG004,20,2654769.34,19.49,42747095.91,Bank Transfer,Cancelled
TRX061416,2025-03-06,CUS12573,PRD00476,STR016,REG008,10,121756.51,25.09,912078.02,Debit Card,Cancelled
TRX061417,2025-10-27,CUS12780,PRD00406,STR007,REG007,16,2557197.66,9.78,36913659.66,Bank Transfer,Cancelled
TRX061418,2025-10-29,CUS10323,PRD00449,STR021,REG005,3,420757.31,18.64,1026984.44,Cash,Processing
TRX061419,2025-01-06,CUS08470,PRD00182,STR012,REG004,5,166375.55,22.71,642958.31,Bank Transfer,Cancelled
TRX061420,2025-04-20,CUS03205,PRD00436,STR028,REG004,4,444942.37,20.69,1411535.17,Bank Transfer,Processing
TRX061421,2025-12-22,CUS11777,PRD00105,STR005,REG005,6,1917453.7,14.9,9790518.59,Debit Card,Completed
TRX061422,2025-11-18,CUS12229,PRD00335,STR003,REG003,10,649332.79,12.8,5662181.93,Debit Card,Pending
TRX061423,2025-05-22,CUS02543,PRD00104,STR024,REG008,7,1498089.32,19.76,8414468.09,E-Wallet,Cancelled
TRX061424,2025-03-19,CUS10533,PRD00167,STR024,REG008,19,1475995.97,0.82,27813963.26,E-Wallet,Processing
TRX061425,2025-09-09,CUS03050,PRD00155,STR025,REG001,17,629355.86,10.87,9536062.93,E-Wallet,Completed
TRX061426,2025-09-08,CUS01164,PRD00360,STR008,REG008,11,488455.52,8.95,4892126.26,Cash,Processing
TRX061427,2025-10-06,CUS07796,PRD00136,STR026,REG002,18,1700891.11,11.89,26975792.83,E-Wallet,Pending
TRX061428,2025-03-26,CUS09477,PRD00480,STR008,REG008,18,76169.15,16.56,1143999.7,Credit Card,Processing
TRX061429,2025-08-20,CUS04363,PRD00035,STR015,REG007,16,3190987.65,0.52,50790312.23,Debit Card,Cancelled
TRX061430,2025-05-18,CUS04364,PRD00288,STR001,REG001,1,4144393.13,6.94,3856772.25,Credit Card,Cancelled
TRX061431,2025-07-30,CUS03745,PRD00194,STR018,REG002,19,237571.31,16.99,3746950.94,Crypto,Cancelled
TRX061432,2025-02-10,CUS02305,PRD00345,STR017,REG001,15,2591417.86,13.69,33549791.32,Bank Transfer,Cancelled
TRX061433,2025-12-20,CUS08954,PRD00334,STR029,REG005,1,2173897.26,4.94,2066506.74,Credit Card,Processing
TRX061434,2025-04-20,CUS05362,PRD00076,STR028,REG004,13,2589773.91,15.57,28425099.46,Cash,Pending
TRX061435,2025-09-29,CUS08529,PRD00219,STR016,REG008,7,192627.37,6.88,1255622.25,Cash,Completed
TRX061436,2025-01-06,CUS11825,PRD00064,STR017,REG001,19,389148.24,13.86,6369033.58,Bank Transfer,Processing
TRX061437,2025-10-10,CUS00923,PRD00490,STR002,REG002,2,340251.4,26.45,500509.81,Credit Card,Processing
TRX061438,2025-09-23,CUS09163,PRD00437,STR004,REG004,16,593421.8,28.63,6776402.22,Debit Card,Processing
TRX061439,2025-03-04,CUS06139,PRD00065,STR030,REG006,16,5610074.38,13.13,77975545.82,E-Wallet,Processing
TRX061440,2025-11-16,CUS07150,PRD00306,STR025,REG001,1,1166863.56,6.43,1091834.23,E-Wallet,Completed
TRX061441,2025-10-16,CUS03160,PRD00020,STR004,REG004,8,2690335.07,8.99,19587791.58,Cash,Cancelled
TRX061442,2025-01-29,CUS01723,PRD00258,STR004,REG004,11,2262622.66,7.97,22905207.97,Debit Card,Processing
TRX061443,2025-03-19,CUS14346,PRD00045,STR025,REG001,15,2558901.04,21.07,30296108.86,Cash,Processing
TRX061444,2025-05-20,CUS04111,PRD00315,STR005,REG005,16,2743224.84,6.12,41205431.68,E-Wallet,Completed
TRX061445,2025-05-21,CUS12317,PRD00450,STR006,REG006,10,323605.35,25.89,2398239.25,Debit Card,Completed
TRX061446,2025-01-07,CUS09461,PRD00291,STR015,REG007,17,795104.15,27.19,9841560.64,E-Wallet,Completed
TRX061447,2025-03-25,CUS13483,PRD00134,STR014,REG006,10,719646.84,28.41,5151951.73,Credit Card,Pending
TRX061448,2025-02-08,CUS05582,PRD00499,STR001,REG001,17,549892.91,14.74,7970257.82,Cash,Processing
TRX061449,2025-10-22,CUS03758,PRD00004,STR012,REG004,12,6844516.75,5.14,77912503.07,Bank Transfer,Pending
TRX061450,2025-01-29,CUS14093,PRD00250,STR029,REG005,19,206438.41,20.1,3133941.5,Credit Card,Cancelled
TRX061451,2025-05-01,CUS14369,PRD00463,STR027,REG003,13,320825.72,14.35,3572233.98,E-Wallet,Cancelled
TRX061452,2025-01-04,CUS03349,PRD00341,STR020,REG004,7,1978146.44,18.74,11252092.58,Cash,Cancelled
TRX061453,2025-09-05,CUS14195,PRD00299,STR019,REG003,10,1999281.89,11.98,17597679.2,Credit Card,Pending
TRX061454,2025-06-15,CUS07035,PRD00068,STR030,REG006,6,9283432.76,19.99,44566047.31,Credit Card,Pending
TRX061455,2025-01-16,CUS13414,PRD00103,STR015,REG007,4,1691764.12,28.28,4853332.91,Debit Card,Cancelled
TRX061456,2025-10-30,CUS00744,PRD00234,STR014,REG006,8,130598.91,2.92,1014283.37,Bank Transfer,Cancelled
TRX061457,2025-08-07,CUS00457,PRD00314,STR025,REG001,6,1906610.32,25.63,8507676.57,E-Wallet,Pending
TRX061458,2025-10-21,CUS12876,PRD00208,STR022,REG006,18,271962.37,19.97,3917726.72,E-Wallet,Completed
TRX061459,2025-03-21,CUS07328,PRD00384,STR023,REG007,18,1619984.44,27.35,21184536.52,E-Wallet,Cancelled
TRX061460,2025-08-08,CUS03877,PRD00076,STR006,REG006,18,2589773.91,15.15,39553616.93,Credit Card,Completed
TRX061461,2025-03-05,CUS14954,PRD00115,STR013,REG005,20,479756.97,0.32,9564434.95,Credit Card,Completed
TRX061462,2025-11-04,CUS11267,PRD00331,STR010,REG002,16,3036489.94,26.63,35645962.7,Debit Card,Processing
TRX061463,2025-10-07,CUS05731,PRD00429,STR027,REG003,14,344450.67,7.6,4455813.87,Credit Card,Completed
TRX061464,2025-10-21,CUS08979,PRD00310,STR003,REG003,5,2916463.19,3.25,14108390.68,Credit Card,Pending
TRX061465,2025-07-31,CUS01450,PRD00114,STR026,REG002,16,1121250.5,27.86,12941921.77,Cash,Completed
TRX061466,2025-07-19,CUS01192,PRD00178,STR006,REG006,7,204807.47,25.47,1068501.05,Debit Card,Processing
TRX061467,2025-08-20,CUS09821,PRD00363,STR029,REG005,15,2094986.83,25.13,23527749.59,Cash,Processing
TRX061468,2025-09-23,CUS01138,PRD00186,STR019,REG003,2,135926.61,9.15,246978.65,Cash,Pending
TRX061469,2025-01-02,CUS08919,PRD00101,STR029,REG005,3,1755632.22,28.77,3751610.49,Cash,Cancelled
TRX061470,2025-11-18,CUS00158,PRD00461,STR027,REG003,2,364971.39,0.43,726804.03,Debit Card,Cancelled
TRX061471,2025-06-08,CUS00074,PRD00155,STR020,REG004,17,629355.86,8.07,9835636.32,Credit Card,Processing
TRX061472,2025-01-10,CUS00511,PRD00477,STR007,REG007,15,58072.64,25.01,653230.09,Cash,Completed
TRX061473,2025-02-24,CUS02632,PRD00255,STR015,REG007,19,982592.32,2.17,18264131.27,Cash,Processing
TRX061474,2025-12-12,CUS12203,PRD00354,STR013,REG005,3,96911.52,6.51,271807.74,Debit Card,Processing
TRX061475,2025-04-09,CUS09504,PRD00398,STR022,REG006,13,1011776.55,27.6,9522840.89,Debit Card,Cancelled
TRX061476,2025-03-19,CUS01662,PRD00347,STR019,REG003,15,1250283.33,22.49,14536419.14,Credit Card,Pending
TRX061477,2025-01-15,CUS05086,PRD00186,STR029,REG005,1,135926.61,11.76,119941.64,Debit Card,Completed
TRX061478,2025-11-10,CUS13322,PRD00168,STR004,REG004,10,140222.14,19.19,1133135.11,Credit Card,Completed
TRX061479,2025-03-15,CUS03613,PRD00434,STR008,REG008,5,451256.71,23.19,1733051.39,Cash,Completed
TRX061480,2025-05-08,CUS10922,PRD00108,STR004,REG004,8,1884695.31,8.39,13812554.99,Credit Card,Pending
TRX061481,2025-08-03,CUS04651,PRD00358,STR013,REG005,11,2007098.81,8.47,20208072.95,Bank Transfer,Processing
TRX061482,2025-07-07,CUS02035,PRD00333,STR010,REG002,7,3351321.86,9.43,21247045.46,Bank Transfer,Pending
TRX061483,2025-05-07,CUS04834,PRD00460,STR003,REG003,10,420779.42,22.98,3240843.09,Bank Transfer,Cancelled
TRX061484,2025-01-03,CUS10900,PRD00189,STR017,REG001,11,255294.16,11.91,2473774.88,Cash,Completed
TRX061485,2025-09-11,CUS07878,PRD00284,STR013,REG005,10,4636015.53,15.12,39350499.82,Bank Transfer,Pending
TRX061486,2025-12-01,CUS13092,PRD00063,STR008,REG008,12,11342878.81,20.6,108074949.3,Cash,Processing
TRX061487,2025-11-10,CUS09296,PRD00147,STR022,REG006,11,396176.63,5.77,4106489.62,Cash,Processing
TRX061488,2025-08-02,CUS11095,PRD00398,STR001,REG001,14,1011776.55,18.65,11523123.13,Credit Card,Completed
TRX061489,2025-05-28,CUS10508,PRD00351,STR015,REG007,16,1564563.32,2.58,73161484.14,Credit Card,Cancelled
TRX061490,2025-03-03,CUS12528,PRD00305,STR003,REG003,19,2489225.94,3.57,45606850.9,E-Wallet,Completed
TRX061491,2025-09-29,CUS04401,PRD00239,STR030,REG006,8,246738.93,6.27,1850147.19,Debit Card,Completed
TRX061492,2025-05-02,CUS11996,PRD00186,STR004,REG004,5,135926.61,20.0,543706.44,Cash,Cancelled
TRX061493,2025-02-21,CUS08242,PRD00146,STR017,REG001,13,325826.11,12.94,3687634.75,Cash,Processing
TRX061494,2025-01-11,CUS04496,PRD00300,STR015,REG007,15,3531042.93,21.23,41721037.74,Debit Card,Processing
TRX061495,2025-09-11,CUS02311,PRD00333,STR019,REG003,15,3351321.86,3.08,48721517.2,Credit Card,Completed
TRX061496,2025-06-15,CUS11318,PRD00132,STR001,REG001,17,1026540.2,14.01,45018817.82,E-Wallet,Completed
TRX061497,2025-06-20,CUS03218,PRD00195,STR019,REG003,20,16582.27,0.03,331545.91,Credit Card,Pending
TRX061498,2025-12-06,CUS14329,,STR004,REG004,6,396176.63,15.15,2016935.22,Cash,Processing
TRX061499,2025-08-03,CUS08547,PRD00163,STR004,REG004,6,435718.11,2.03,2561238.19,Bank Transfer,Pending
TRX061500,2025-03-22,CUS11714,PRD00373,STR024,REG008,8,1774158.37,2.24,13875337.78,Credit Card,Completed
TRX061501,2025-01-22,CUS07376,PRD00265,STR022,REG006,17,958743.9,5.91,15335396.3,Credit Card,Completed
TRX061502,2025-10-04,CUS02406,PRD00450,STR026,REG002,3,323605.35,2.55,946060.24,Cash,Pending
TRX061503,2025-08-29,CUS14609,PRD00334,STR019,REG003,17,2173897.26,25.28,27613712.56,Debit Card,Completed
TRX061504,2025-05-08,CUS05594,PRD00195,STR023,REG007,7,16582.27,11.56,102657.52,Bank Transfer,Completed
TRX061505,2025-03-09,CUS04004,PRD00248,STR013,REG005,20,207264.29,29.97,2902943.65,Debit Card,Processing
TRX061506,2025-03-18,CUS08893,PRD00011,STR017,REG001,19,2289262.49,9.47,39376917.31,Credit Card,Processing
TRX061507,2025-05-11,CUS11386,PRD00145,STR022,REG006,19,410240.56,23.43,5968302.74,Cash,Completed
TRX061508,2025-02-26,CUS13401,PRD00188,STR019,REG003,20,105885.03,14.66,1807245.69,Credit Card,Completed
TRX061509,2025-02-15,CUS01601,PRD00443,STR004,REG004,5,164438.08,13.12,714319.02,E-Wallet,Pending
TRX061510,2025-05-18,CUS01960,PRD00354,STR002,REG002,18,96911.52,20.24,1391339.31,E-Wallet,Pending
TRX061511,2025-08-25,CUS12917,PRD00187,STR025,REG001,20,277666.61,1.01,5497243.54,Debit Card,Processing
TRX061512,2025-11-07,CUS08213,PRD00394,STR011,REG003,12,1341986.36,21.58,12628628.44,Debit Card,Completed
TRX061513,2025-05-07,CUS07798,PRD00318,STR010,REG002,17,3342059.31,15.76,47860962.97,E-Wallet,Cancelled
TRX061514,2025-09-23,CUS00049,PRD00417,STR002,REG002,8,2581815.11,8.17,18967046.52,E-Wallet,Pending
TRX061515,2025-05-04,CUS07473,PRD00470,STR009,REG001,11,338569.87,20.51,2960421.09,Bank Transfer,Processing
TRX061516,2025-02-14,CUS02322,PRD00471,STR025,REG001,19,357170.13,2.08,6645078.83,E-Wallet,Processing
TRX061517,2025-05-26,,PRD00014,STR023,REG007,9,2263756.12,17.83,16741155.63,Credit Card,Cancelled
TRX061518,2025-07-16,CUS11715,PRD00091,STR005,REG005,15,136371.29,7.1,1900333.93,Credit Card,Cancelled
TRX061519,2025-10-23,CUS07999,PRD00145,STR027,REG003,11,410240.56,4.35,4316346.05,Debit Card,Completed
TRX061520,2025-04-01,CUS14108,PRD00281,STR028,REG004,3,2654769.34,12.71,6952044.47,Bank Transfer,Completed
TRX061521,2025-03-09,CUS12525,PRD00048,STR009,REG001,15,9113176.93,24.95,102591589.29,Credit Card,Processing
TRX061522,2026-04-10,CUS14061,PRD00099,STR002,REG002,12,1205850.26,8.07,13302457.73,Debit Card,Cancelled
TRX061523,2025-04-22,CUS03820,PRD00230,STR002,REG002,2,217431.06,13.38,376677.57,Credit Card,Processing
TRX061524,2025-01-23,CUS05607,PRD00273,STR005,REG005,14,367687.81,24.85,3868443.45,Cash,Pending
TRX061525,2025-09-01,CUS00322,PRD00388,STR007,REG007,12,469994.03,3.63,5435198.96,Debit Card,Pending
TRX061526,2025-10-06,CUS13106,PRD00349,STR026,REG002,20,1777796.71,27.09,25923831.63,Cash,Completed
TRX061527,2025-08-16,CUS08899,PRD00158,STR030,REG006,15,324571.48,12.04,4282396.11,Credit Card,Cancelled
TRX061528,2025-11-09,CUS14787,PRD00339,STR011,REG003,20,2504263.58,8.77,45692793.28,Credit Card,Processing
TRX061529,2025-09-05,CUS03489,PRD90042XXX,STR023,REG007,2,100943.0,28.11,145135.85,Bank Transfer,Pending
TRX061530,2025-01-17,CUS03141,PRD00431,STR002,REG002,16,620976.47,16.15,8331020.32,Credit Card,Cancelled
TRX061531,2025-12-13,CUS06903,PRD00497,STR028,REG004,17,584012.59,10.79,8856959.74,Bank Transfer,Pending
TRX061532,2025-02-05,CUS03594,PRD00370,STR007,REG007,1,847492.14,13.75,730961.97,Bank Transfer,Pending
TRX061533,2025-11-28,CUS00776,PRD00208,STR016,REG008,6,271962.37,5.05,1549369.62,Bank Transfer,Processing
TRX061534,2025-04-17,CUS04561,PRD00488,STR007,REG007,2,106487.62,7.78,196405.77,E-Wallet,Cancelled
TRX061535,2025-12-29,CUS01855,PRD00258,STR002,REG002,20,2262622.66,9.72,40853914.75,Cash,Completed
TRX061536,2025-07-27,CUS10850,PRD00046,STR024,REG008,9,9269926.88,18.3,68161772.35,Credit Card,Processing
TRX061537,2025-01-16,CUS00165,PRD00364,STR016,REG008,20,1156780.22,29.67,16271270.57,Credit Card,Processing
TRX061538,2025-05-19,CUS14249,PRD00428,STR010,REG002,12,541127.05,3.3,6279238.29,Cash,Cancelled
TRX061539,2025-12-18,CUS01633,PRD00010,STR004,REG004,1,6844381.47,23.68,5223631.94,Credit Card,Cancelled
TRX061540,2025-07-18,CUS10291,PRD00322,STR004,REG004,13,3377865.13,14.22,37667925.21,Bank Transfer,Pending
TRX061541,2025-02-16,CUS13647,PRD00428,STR017,REG001,4,541127.05,9.95,1949139.63,E-Wallet,Cancelled
TRX061542,2025-05-09,CUS13483,PRD00495,STR006,REG006,17,215306.91,29.27,2588871.82,Debit Card,Processing
TRX061543,2025-06-09,CUS04131,PRD00264,STR024,REG008,11,3933477.75,24.08,32849259.39,Bank Transfer,Cancelled
TRX061544,2025-02-08,CUS04405,PRD00490,STR013,REG005,12,340251.4,0.15,4076892.27,Bank Transfer,Processing
TRX061545,2025-10-06,CUS00895,PRD00481,STR008,REG008,8,253161.33,0.72,2010708.55,Credit Card,Pending
TRX061546,2025-11-15,CUS09380,PRD00057,STR007,REG007,8,7228865.46,5.99,54366851.35,Credit Card,Pending
TRX061547,2025-03-09,CUS04983,PRD00384,STR005,REG005,5,1619984.44,14.16,6952973.22,Credit Card,Pending
TRX061548,2025-10-28,CUS14188,PRD00041,STR008,REG008,2,4992859.86,19.27,8061471.53,Cash,Completed
TRX061549,2025-05-27,,PRD00023,STR011,REG003,2,3011165.1,29.16,4266218.71,Credit Card,Pending
TRX061550,2025-09-19,CUS12867,PRD00126,STR027,REG003,9,2310593.11,29.2,14723099.3,Cash,Processing
TRX061551,2025-08-12,CUS14550,PRD00183,STR007,REG007,4,179551.91,1.31,708799.12,E-Wallet,Processing
TRX061552,2025-02-09,CUS12491,PRD00248,STR017,REG001,19,207264.29,23.02,3031488.96,Debit Card,Pending
TRX061553,2025-09-19,CUS02668,PRD00318,STR028,REG004,13,3342059.31,23.29,33328018.06,Cash,Pending
TRX061554,2025-08-03,CUS14303,PRD00398,STR003,REG003,19,1011776.55,28.3,13783431.94,Debit Card,Cancelled
TRX061555,2025-07-08,CUS12833,PRD00040,STR021,REG005,7,11945693.94,28.6,59704578.31,Credit Card,Pending
TRX061556,2025-03-27,CUS11145,PRD00248,STR012,REG004,19,207264.29,28.3,2823561.42,Cash,Pending
TRX061557,2025-01-31,CUS04759,PRD00084,STR027,REG003,18,6400502.27,3.7,110946306.35,Debit Card,Cancelled
TRX061558,2025-02-05,CUS11029,PRD00354,STR024,REG008,3,96911.52,28.79,207032.08,Cash,Processing
TRX061559,2025-09-17,CUS11556,PRD00117,STR025,REG001,1,676374.83,25.67,502749.41,Bank Transfer,Processing
TRX061560,2025-08-07,CUS05392,PRD00015,STR025,REG001,19,3686247.96,0.16,69926649.3,Cash,Pending
TRX061561,2025-07-24,CUS04144,PRD00242,STR030,REG006,2,209277.19,12.98,364226.02,Credit Card,Cancelled
TRX061562,2025-02-24,CUS06467,PRD00393,STR019,REG003,18,2576825.85,24.63,34958765.58,Debit Card,Completed
TRX061563,2025-11-16,CUS14431,PRD00354,STR011,REG003,5,96911.52,25.98,358669.54,Bank Transfer,Cancelled
TRX061564,2025-02-28,CUS08258,PRD00458,STR010,REG002,13,740759.43,3.61,9282234.19,Debit Card,Cancelled
TRX061565,2025-06-22,CUS08844,PRD00465,STR025,REG001,4,310786.67,26.77,910356.31,Credit Card,Completed
TRX061566,2025-04-11,CUS11688,PRD00221,STR010,REG002,14,11293.01,8.13,145248.44,Cash,Processing
TRX061567,2025-06-27,CUS06577,,STR001,REG001,4,1441329.65,3.45,5566415.11,Debit Card,Pending
TRX061568,2025-01-27,CUS00299,PRD00081,STR026,REG002,15,4448717.26,0.18,66610643.53,Credit Card,Pending
TRX061569,2025-03-27,CUS12963,PRD00015,STR014,REG006,2,3686247.96,29.3,5212354.62,Debit Card,Pending
TRX061570,2025-01-22,CUS11181,PRD00356,STR018,REG002,15,1806082.47,28.92,19256451.3,E-Wallet,Cancelled
TRX061571,2025-02-28,CUS12381,PRD00113,STR026,REG002,16,683668.83,13.02,9514482.37,Credit Card,Cancelled
TRX061572,2025-05-30,CUS08624,PRD00077,STR019,REG003,13,4331389.19,8.65,51437412.33,Cash,Processing
TRX061573,2025-03-27,CUS04406,PRD00019,STR004,REG004,6,2536784.88,25.31,11368347.76,Bank Transfer,Cancelled
TRX061574,2025-08-28,CUS03383,PRD00051,STR011,REG003,19,6119200.62,13.68,100359785.53,Debit Card,Processing
TRX061575,2025-12-27,CUS02063,PRD00272,STR014,REG006,15,2471549.54,11.93,32650405.2,E-Wallet,Completed
TRX061576,2025-06-07,CUS03964,PRD00356,STR017,REG001,8,1806082.47,11.46,12792843.35,Cash,Processing
TRX061577,2025-04-26,CUS04750,PRD00399,STR024,REG004,13,2080412.95,15.47,22861449.87,Debit Card,Cancelled
TRX061578,2025-12-21,CUS12350,PRD00178,STR015,REG007,6,204807.47,12.49,1075362.1,Credit Card,Processing
TRX061579,2025-01-18,CUS11365,PRD00186,STR010,REG002,1,135926.61,8.72,124073.81,Credit Card,Pending
TRX061580,2025-07-02,CUS10281,PRD00428,STR021,REG005,16,541127.05,11.07,7699588.57,Cash,Completed
TRX061581,2025-04-27,CUS11028,PRD00433,STR019,REG003,19,318778.86,3.83,5824822.96,Debit Card,Completed
TRX061582,2025-03-16,CUS02991,PRD00459,STR009,REG001,11,317517.22,1.76,3431218.09,Cash,Cancelled
TRX061583,2025-08-25,CUS14924,PRD00479,STR007,REG007,8,501142.12,18.32,3274663.07,Bank Transfer,Cancelled
TRX061584,2025-09-03,CUS12683,PRD00284,STR010,REG002,12,4636015.53,4.63,53056416.13,Credit Card,Processing
TRX061585,2025-04-14,CUS01446,PRD00095,STR029,REG005,12,1706351.51,0.25,20425027.57,E-Wallet,Pending
TRX061586,2025-05-30,CUS07003,PRD00074,STR020,REG004,8,4482042.46,8.39,32847992.78,Credit Card,Completed
TRX061587,2025-11-23,CUS03068,PRD00316,STR017,REG001,13,3542868.68,23.5,35233829.02,Cash,Cancelled
TRX061588,2025-04-14,CUS02207,PRD00498,STR023,REG007,5,671503.66,11.57,2969053.43,E-Wallet,Processing
TRX061589,2025-01-22,CUS04865,PRD00019,STR029,REG005,7,2536784.88,28.13,12762311.05,Debit Card,Pending
TRX061590,2025-07-08,CUS07586,PRD00082,STR029,REG005,2,0.0,25.33,0.0,Bank Transfer,Completed
TRX061591,2025-07-02,CUS00664,PRD00092,STR009,REG001,6,189933.27,28.53,814471.85,Credit Card,Processing
TRX061592,2025-05-10,CUS06056,PRD00095,STR030,REG006,19,1706351.51,11.18,28796046.81,Debit Card,Cancelled
TRX061593,2025-06-16,CUS09065,PRD00193,STR022,REG006,6,182811.75,11.92,966123.54,E-Wallet,Processing
TRX061594,2025-03-31,,PRD00027,STR030,REG006,9,10681448.52,11.91,84683592.01,E-Wallet,Processing
TRX061595,2025-12-10,CUS03632,PRD00136,STR002,REG002,9,1700891.11,19.89,12263254.81,Debit Card,Pending
TRX061596,2025-04-01,CUS05450,PRD00042,STR023,REG007,1,11334701.94,19.57,9116500.77,Cash,Completed
TRX061597,2025-06-16,CUS04713,PRD00119,STR018,REG002,3,1234280.48,27.72,2676413.79,Credit Card,Cancelled
